transaction_id,timestamp,customer_name,city,product,category,quantity,unit_price_eur,payment_method,satisfaction_score,returned,total_revenue_eur,data_quality_flag
819,2026-03-10 9:59:35,Madelyn De La Haye,Stuttgart,USB-Hub,Zubehör,9,1158.42,Kreditkarte,2,Nein,10425.78,OK
820,2026-03-18 4:46:43,Dorice Broderick,Hamburg,Tastatur,Electronics,9,579.48,Barzahlung,3,Nein,5215.32,OK
821,2025-11-27 17:38:57,Olimpia Geely,Köln,Monitor,Zubehör,8,559.25,Banküberweisung,4,Nein,4474,OK
822,2025-10-12 11:56:43,Faber Gaymer,Düsseldorf,Monitor,Electronics,6,880.68,Kreditkarte,2,Ja,5284.08,OK
823,2025-09-08 7:19:58,Arnie Knobell,Berlin,Smartphone,Zubehör,9,195.23,Barzahlung,1,Nein,1757.07,OK
824,2025-06-06 5:12:49,Reyna Messiter,Hamburg,Maus,Electronics,2,414.22,PayPal,4,Nein,828.44,OK
825,2025-12-22 7:55:58,Colman Munkton,Leipzig,Kopfhörer,Zubehör,6,104.12,Barzahlung,4,Nein,624.72,OK
826,2025-07-30 0:50:46,Niel Muscott,Düsseldorf,Laptop,Electronics,10,280.6,Banküberweisung,3,Ja,2806,OK
827,2025-12-14 9:43:53,Mireille Densie,Köln,Monitor,Electronics,4,778.51,PayPal,1,Nein,3114.04,OK
828,2025-10-22 8:22:12,Hubey Quilkin,Hamburg,USB-Hub,Electronics,4,28.19,Kreditkarte,5,Nein,112.76,OK
829,2026-05-09 3:45:09,Ricard Titchen,München,Maus,Electronics,8,528.54,PayPal,2,Ja,4228.32,OK
830,2025-07-07 19:12:29,Kelcey Johnsee,Hamburg,Monitor,Zubehör,2,952.22,Banküberweisung,5,Nein,1904.44,OK
831,2026-05-04 3:46:02,Brendis Raitie,Frankfurt,Kopfhörer,Electronics,8,1147.9,Kreditkarte,3,Nein,9183.2,OK
832,2025-11-04 18:37:08,Alaine Oury,Berlin,Tastatur,Electronics,3,219.81,Kreditkarte,3,Nein,659.43,OK
833,2025-12-23 16:44:25,Friedrich Masi,Köln,USB-Hub,Electronics,5,1052.28,Kreditkarte,3,Ja,5261.4,OK
834,2025-10-30 20:33:06,Gilbertine Sambiedge,Hamburg,Smartphone,Zubehör,9,536.35,Banküberweisung,1,Ja,4827.15,OK
835,2025-10-21 3:02:12,Ardene Esseby,Frankfurt,Webcam,Zubehör,6,731.65,PayPal,2,Nein,4389.9,OK
836,2025-08-18 1:05:30,Onida Binny,Stuttgart,Tastatur,Zubehör,4,1038.26,Barzahlung,1,Nein,4153.04,OK
837,2025-11-08 14:35:02,Jade Dawson,Berlin,Monitor,Electronics,3,171.59,PayPal,4,Nein,514.77,OK
838,2026-03-01 23:19:29,Tad Bougen,Frankfurt,Monitor,Electronics,8,156.83,Kreditkarte,2,Nein,1254.64,OK
839,2026-03-31 21:54:48,Myer Jarrard,München,Kopfhörer,Zubehör,6,69.74,Banküberweisung,4,Nein,418.44,OK
840,2025-09-06 17:48:10,Mitchel Schlag,Düsseldorf,Tastatur,Zubehör,7,1072.98,PayPal,4,Nein,7510.86,OK
841,2026-05-29 22:10:02,Alfy Powland,Leipzig,Maus,Zubehör,1,99.24,Kreditkarte,4,Nein,99.24,OK
842,2025-09-02 1:15:23,Ivory Vanichev,Hamburg,USB-Hub,Electronics,10,459.52,Banküberweisung,2,Nein,4595.2,OK
843,2025-12-17 4:19:31,Pearce Dunstall,Düsseldorf,Tastatur,Electronics,10,1122.39,PayPal,3,Nein,11223.9,OK
844,2026-03-02 23:13:56,Marney Ovanesian,Hamburg,Maus,Zubehör,7,835.65,Kreditkarte,3,Nein,5849.55,OK
845,2026-02-13 10:25:08,Ivett Giddings,Leipzig,Maus,Zubehör,5,119.31,Barzahlung,5,Nein,596.55,OK
846,2026-05-13 4:25:09,Hiram Cahn,München,Smartphone,Zubehör,5,267.37,Banküberweisung,5,Nein,1336.85,OK
847,2025-08-26 0:46:39,Delmar Golson,Köln,Tastatur,Zubehör,8,645.5,PayPal,2,Nein,5164,OK
848,2025-11-28 17:46:12,Rainer Millsap,Berlin,Kopfhörer,Zubehör,8,706.08,Barzahlung,3,Nein,5648.64,OK
849,2025-06-16 0:40:07,Winny Buxcey,Hamburg,Tastatur,Electronics,10,53.28,Banküberweisung,2,Ja,532.8,OK
850,2026-02-20 17:29:48,Yehudi Isacq,Berlin,USB-Hub,Electronics,7,1119.54,Banküberweisung,2,Nein,7836.78,OK
851,2025-07-14 1:23:18,Alison Anlay,Hamburg,Smartphone,Electronics,2,372.21,Barzahlung,3,Ja,744.42,OK
852,2025-11-16 20:09:45,Gwyneth Spellman,Frankfurt,Monitor,Electronics,8,1118.34,Banküberweisung,3,Nein,8946.72,OK
853,2026-03-24 7:42:52,Jone Leckey,Frankfurt,Laptop,Zubehör,4,122.6,Barzahlung,2,Nein,490.4,OK
854,2026-01-19 11:22:40,Brenden Warrier,Hamburg,Webcam,Electronics,1,873.69,Barzahlung,1,Nein,873.69,OK
855,2025-08-25 16:21:38,Kory Vockings,Hamburg,Laptop,Zubehör,9,982.31,PayPal,2,Ja,8840.79,OK
856,2026-04-10 13:08:46,Kean Pavese,München,Maus,Electronics,2,213.11,Banküberweisung,4,Nein,426.22,OK
857,2026-04-29 14:20:52,Reta Castaignet,Hamburg,Laptop,Electronics,2,1027.79,Barzahlung,1,Nein,2055.58,OK
858,2026-05-06 14:51:05,Alaster Goulstone,Stuttgart,Monitor,Electronics,1,652.2,PayPal,1,Ja,652.2,OK
859,2025-12-11 3:31:34,Alissa Stroder,Stuttgart,Maus,Electronics,5,634.49,Banküberweisung,4,Nein,3172.45,OK
860,2026-04-23 5:20:04,Kermit Teideman,Köln,Tastatur,Electronics,2,475.77,PayPal,3,Nein,951.54,OK
861,2025-07-02 0:46:02,Locke Frenchum,Köln,Webcam,Electronics,5,1060.37,PayPal,4,Ja,5301.85,OK
862,2026-03-27 7:34:51,Ede Lethley,Leipzig,Maus,Zubehör,7,995.43,Banküberweisung,3,Nein,6968.01,OK
863,2025-12-12 10:59:42,Lynne Moulsdall,Frankfurt,Tastatur,Electronics,4,387.81,Banküberweisung,3,Nein,1551.24,OK
864,2025-12-29 1:56:54,Ezequiel Collumbell,Frankfurt,Monitor,Zubehör,4,791.39,PayPal,5,Nein,3165.56,OK
865,2025-07-13 1:12:07,Kevon Traves,Frankfurt,Tastatur,Zubehör,4,320.86,PayPal,3,Ja,1283.44,OK
866,2026-05-29 5:01:28,Eziechiele Cuttle,Berlin,Kopfhörer,Electronics,7,848.67,Barzahlung,5,Nein,5940.69,OK
867,2025-07-03 16:22:34,Erl Gillham,Hamburg,Maus,Zubehör,3,312.28,Barzahlung,2,Ja,936.84,OK
868,2026-04-16 8:42:58,Dunn Baldree,Köln,Smartphone,Zubehör,2,34.51,Barzahlung,1,Nein,69.02,OK
869,2025-10-11 20:51:19,Sigfrid Pickerill,Leipzig,Smartphone,Electronics,4,635.25,Barzahlung,4,Nein,2541,OK
870,2025-09-16 11:36:38,Erv Ringrose,Leipzig,Kopfhörer,Zubehör,1,446.6,PayPal,3,Nein,446.6,OK
871,2026-04-12 17:09:33,Ernesta Antonovic,Frankfurt,USB-Hub,Zubehör,3,842.9,Barzahlung,4,Nein,2528.7,OK
872,2026-03-12 12:14:47,Blondelle Clack,Leipzig,Maus,Zubehör,5,104.83,Kreditkarte,3,Nein,524.15,OK
873,2025-09-08 11:03:07,Murdoch Filov,Frankfurt,Monitor,Zubehör,2,83.07,PayPal,4,Nein,166.14,OK
874,2025-06-19 21:52:33,Zeke Goundry,Hamburg,Laptop,Electronics,4,570.45,Kreditkarte,2,Ja,2281.8,OK
875,2026-05-25 6:04:09,Nikolaos Lavarack,Stuttgart,Maus,Electronics,9,114.71,Barzahlung,2,Nein,1032.39,OK
876,2026-01-30 12:57:55,Harlin Robelet,Düsseldorf,Smartphone,Electronics,8,1012.83,PayPal,5,Nein,8102.64,OK
877,2026-03-29 5:58:12,Charlena Chancellor,München,Tastatur,Electronics,8,585.97,Banküberweisung,1,Nein,4687.76,OK
878,2025-09-10 1:21:57,Adriena Suller,Hamburg,Webcam,Electronics,2,452.17,PayPal,5,Ja,904.34,OK
879,2025-10-21 16:45:00,Joy Witten,Stuttgart,Webcam,Electronics,8,322.26,Barzahlung,2,Nein,2578.08,OK
880,2026-05-18 2:17:26,Angelle Attoc,Düsseldorf,Kopfhörer,Zubehör,4,544.9,Kreditkarte,3,Nein,2179.6,OK
881,2025-06-07 19:15:55,Julee Shannahan,Frankfurt,Monitor,Zubehör,2,309.72,Banküberweisung,2,Nein,619.44,OK
882,2025-07-26 8:54:59,Kara McGarahan,Köln,Tastatur,Electronics,6,185.8,Barzahlung,5,Nein,1114.8,OK
883,2025-09-07 20:25:33,Inez Snodin,München,Laptop,Zubehör,3,47.25,Kreditkarte,3,Nein,141.75,OK
884,2026-03-01 14:50:04,Sandie Celler,Leipzig,Kopfhörer,Electronics,8,808.45,Kreditkarte,1,Nein,6467.6,OK
885,2026-03-27 21:40:07,Willis Burns,Frankfurt,Maus,Electronics,10,907.67,Banküberweisung,2,Ja,9076.7,OK
886,2025-06-23 0:56:15,Clarette Newbery,Düsseldorf,Smartphone,Electronics,6,130,Kreditkarte,4,Ja,780,OK
887,2025-07-12 17:07:04,Yetty Vanyarkin,Düsseldorf,Tastatur,Electronics,10,444.14,Barzahlung,1,Nein,4441.4,OK
888,2025-06-15 1:20:56,Carson Cursey,Stuttgart,Maus,Electronics,7,326.47,Banküberweisung,3,Nein,2285.29,OK
889,2026-06-01 22:32:10,Burton Kunkler,Köln,Webcam,Electronics,3,634.78,Kreditkarte,4,Nein,1904.34,OK
890,2025-09-24 1:47:29,Gaylord Bridgland,Düsseldorf,Laptop,Electronics,7,158.98,Banküberweisung,1,Nein,1112.86,OK
891,2026-05-22 16:08:29,Barbey Ricardou,Frankfurt,USB-Hub,Electronics,10,382.24,PayPal,2,Nein,3822.4,OK
892,2025-09-27 13:33:01,Svend Hembery,München,Monitor,Zubehör,2,848.66,Banküberweisung,5,Ja,1697.32,OK
893,2025-08-15 6:19:29,Vally Diehn,Berlin,Maus,Electronics,7,1184.22,Barzahlung,4,Nein,8289.54,OK
894,2026-03-28 14:11:52,Blithe Borne,Düsseldorf,Kopfhörer,Zubehör,5,784.65,Barzahlung,4,Ja,3923.25,OK
895,2025-06-18 3:15:41,Maria Attrill,München,USB-Hub,Electronics,10,757.22,PayPal,2,Nein,7572.2,OK
896,2025-11-24 11:14:32,Alene Belfitt,Hamburg,USB-Hub,Electronics,2,370.61,Kreditkarte,2,Nein,741.22,OK
897,2025-09-14 4:19:46,William Shivell,München,Laptop,Zubehör,7,844.45,Kreditkarte,2,Ja,5911.15,OK
898,2026-04-14 2:01:26,Tuck Cowoppe,Frankfurt,Maus,Zubehör,1,906.17,Kreditkarte,1,Nein,906.17,OK
899,2026-02-15 23:57:07,Hetty Hooban,Stuttgart,Maus,Electronics,10,950.32,Kreditkarte,1,Nein,9503.2,OK
900,2025-07-09 5:57:56,Kevan Barlace,Berlin,Kopfhörer,Zubehör,2,332.18,Banküberweisung,3,Ja,664.36,OK
901,2026-05-25 19:42:13,Roselle Meaders,Leipzig,Maus,Zubehör,6,858.51,Kreditkarte,2,Nein,5151.06,OK
902,2025-07-10 0:41:32,Bradley Allinson,Hamburg,Kopfhörer,Zubehör,9,902.06,Banküberweisung,4,Nein,8118.54,OK
903,2025-06-13 7:16:36,Christiana Manning,Berlin,Kopfhörer,Electronics,1,218.4,Barzahlung,5,Nein,218.4,OK
904,2025-10-06 7:45:45,Estele Belden,Düsseldorf,Webcam,Electronics,7,1101.11,Kreditkarte,1,Nein,7707.77,OK
905,2026-02-26 12:00:05,Sarette Stirrup,Köln,Webcam,Zubehör,2,702.13,PayPal,2,Nein,1404.26,OK
906,2025-12-29 17:13:04,Bailie Sollam,Leipzig,Kopfhörer,Zubehör,6,1070.37,PayPal,5,Nein,6422.22,OK
907,2025-09-30 0:00:45,Oates Wallas,Düsseldorf,Tastatur,Zubehör,7,33.55,Banküberweisung,4,Nein,234.85,OK
908,2026-01-31 15:03:47,Fiann Baudinet,München,Monitor,Zubehör,1,1005.54,Banküberweisung,4,Ja,1005.54,OK
909,2025-12-17 20:13:16,Vite Eton,Hamburg,Maus,Electronics,10,1029.25,PayPal,5,Nein,10292.5,OK
910,2025-07-20 16:24:37,Carry Maffey,Leipzig,Smartphone,Electronics,3,485.09,PayPal,2,Nein,1455.27,OK
911,2025-09-07 18:37:52,Dolph Edmondson,Hamburg,Smartphone,Electronics,9,953.82,Banküberweisung,3,Nein,8584.38,OK
912,2026-03-15 4:26:16,Sephira Bowler,Köln,Maus,Electronics,5,466.38,Banküberweisung,3,Nein,2331.9,OK
913,2025-06-12 0:06:10,Vivianna Norwich,Düsseldorf,Webcam,Electronics,5,928.66,Barzahlung,4,Nein,4643.3,OK
914,2026-02-13 6:58:23,Michele Huffadine,München,Webcam,Zubehör,9,972.38,Barzahlung,3,Nein,8751.42,OK
915,2026-01-11 11:15:40,Valma Horbath,Leipzig,Monitor,Zubehör,7,1074.96,PayPal,3,Ja,7524.72,OK
916,2026-03-20 8:19:18,Neill Fronks,Frankfurt,USB-Hub,Zubehör,2,799.69,PayPal,1,Nein,1599.38,OK
917,2026-03-05 10:48:16,Robinette Shawl,Leipzig,Webcam,Zubehör,1,200.57,Kreditkarte,4,Ja,200.57,OK
918,2025-07-19 4:20:16,Dyna Falconer,Stuttgart,USB-Hub,Zubehör,8,672.83,Kreditkarte,3,Nein,5382.64,OK
919,2025-10-26 11:48:29,Ortensia Shoppee,Leipzig,Webcam,Zubehör,4,1136.34,Banküberweisung,4,Nein,4545.36,OK
920,2025-11-29 1:23:57,Arnie Surgener,Berlin,USB-Hub,Electronics,10,165.65,PayPal,1,Nein,1656.5,OK
921,2025-08-09 9:45:12,Mead Twiddy,München,Tastatur,Electronics,3,869.8,PayPal,2,Nein,2609.4,OK
922,2025-11-28 6:37:08,Major Andor,Stuttgart,Monitor,Electronics,8,461.31,Kreditkarte,3,Nein,3690.48,OK
923,2026-01-23 7:10:00,Tonia Bentham3,Düsseldorf,Laptop,Electronics,9,129.92,PayPal,3,Nein,1169.28,OK
924,2025-08-31 21:07:17,Drucill Giabuzzi,Leipzig,Webcam,Zubehör,3,166.72,PayPal,1,Ja,500.16,OK
925,2025-06-27 7:51:18,Stafford Jacqueminet,Stuttgart,USB-Hub,Electronics,6,462.68,PayPal,1,Nein,2776.08,OK
926,2026-04-14 22:29:52,Adler Loddy,Frankfurt,Laptop,Electronics,7,104.8,Kreditkarte,5,Ja,733.6,OK
927,2025-06-15 21:51:02,Lionel Torfin,Frankfurt,USB-Hub,Electronics,1,802.32,PayPal,2,Ja,802.32,OK
928,2025-10-30 10:33:09,Diandra Cleve,Köln,Tastatur,Zubehör,6,1108.64,Kreditkarte,5,Nein,6651.84,OK
929,2026-05-31 22:21:23,Claudia Errichiello,München,USB-Hub,Electronics,2,58.19,PayPal,4,Nein,116.38,OK
930,2025-10-11 2:33:24,Davin Simmans,Stuttgart,Smartphone,Electronics,1,248,Barzahlung,2,Nein,248,OK
931,2025-07-25 22:27:14,Claudina Loveridge,Stuttgart,Maus,Zubehör,8,183.07,Barzahlung,3,Nein,1464.56,OK
932,2026-04-23 21:39:07,Steffen McCaster,Düsseldorf,Smartphone,Zubehör,3,840.44,Kreditkarte,4,Ja,2521.32,OK
933,2025-09-03 3:38:01,Cammy Schanke,Köln,Monitor,Electronics,7,569.15,PayPal,4,Nein,3984.05,OK
934,2026-04-17 9:50:38,Yuri Bertram,Frankfurt,Maus,Electronics,5,729.15,Kreditkarte,1,Nein,3645.75,OK
935,2026-03-30 10:52:04,Wood Binnell,Berlin,Laptop,Electronics,1,270.3,Kreditkarte,5,Nein,270.3,OK
936,2025-06-10 6:50:03,Thalia Mogra,Berlin,Kopfhörer,Zubehör,7,1017.02,Banküberweisung,1,Ja,7119.14,OK
937,2025-06-20 15:53:52,Bearnard Fassman,München,Webcam,Zubehör,6,440.17,PayPal,1,Nein,2641.02,OK
938,2025-08-12 13:49:36,Lannie Sarfas,Düsseldorf,Smartphone,Electronics,9,1197.02,Barzahlung,4,Nein,10773.18,OK
939,2026-02-16 0:56:35,Ulrick Koles,Hamburg,Monitor,Electronics,10,494.18,Banküberweisung,4,Nein,4941.8,OK
940,2026-02-10 18:23:50,Timoteo Greatbank,München,Tastatur,Electronics,6,413.94,Kreditkarte,2,Nein,2483.64,OK
941,2026-02-20 8:52:22,Wilie Reece,Berlin,Maus,Zubehör,2,143.45,Banküberweisung,3,Nein,286.9,OK
942,2025-11-21 1:04:54,Sibylla Cotsford,Stuttgart,Tastatur,Electronics,1,1042.38,Banküberweisung,1,Nein,1042.38,OK
943,2025-07-25 13:45:43,Ariel Waring,Stuttgart,Smartphone,Zubehör,2,644.48,PayPal,5,Nein,1288.96,OK
944,2025-09-23 2:55:04,Lula Jouhan,Frankfurt,Monitor,Electronics,2,385.54,Kreditkarte,2,Nein,771.08,OK
945,2025-09-02 18:14:52,Evyn Sieghart,Leipzig,Tastatur,Electronics,2,413.98,Kreditkarte,1,Nein,827.96,OK
946,2025-09-30 12:56:38,Nanete Harbage,Köln,Monitor,Zubehör,10,986.37,Kreditkarte,1,Nein,9863.7,OK
947,2025-07-04 3:44:37,Brina MacGiolla Pheadair,Hamburg,Smartphone,Zubehör,5,924.57,PayPal,5,Nein,4622.85,OK
948,2025-11-01 19:56:36,Benjamin Biever,Hamburg,Smartphone,Electronics,1,1096.56,Banküberweisung,3,Nein,1096.56,OK
949,2026-04-13 17:11:49,Adrienne Kobel,Stuttgart,Webcam,Zubehör,1,255.14,Kreditkarte,4,Nein,255.14,OK
950,2025-11-30 20:58:00,Georgia Andre,Hamburg,Maus,Zubehör,6,363.14,PayPal,5,Nein,2178.84,OK
951,2025-07-05 13:57:05,Lorrayne Haresign,Hamburg,Kopfhörer,Electronics,2,644.43,Kreditkarte,2,Nein,1288.86,OK
952,2026-01-25 11:55:37,Winslow Skule,Stuttgart,Webcam,Electronics,4,1148.51,PayPal,1,Ja,4594.04,OK
953,2025-06-05 8:08:14,Mona Highnam,Köln,Maus,Electronics,3,125.5,Kreditkarte,5,Nein,376.5,OK
954,2025-07-27 15:16:53,Verna Hindmoor,Hamburg,USB-Hub,Zubehör,8,979.32,Kreditkarte,2,Nein,7834.56,OK
955,2026-02-01 3:28:06,Farah Sylvaine,Leipzig,Smartphone,Electronics,8,751.27,Kreditkarte,3,Nein,6010.16,OK
956,2026-01-08 5:45:29,Cordie Bocking,Hamburg,Kopfhörer,Zubehör,10,358.23,PayPal,2,Nein,3582.3,OK
957,2025-08-29 14:22:45,Bendick Nolder,Düsseldorf,Maus,Electronics,7,621.73,Barzahlung,3,Ja,4352.11,OK
958,2025-11-30 6:12:30,Morena Sumbler,Leipzig,Laptop,Zubehör,8,1117.91,Barzahlung,5,Ja,8943.28,OK
959,2025-06-12 7:38:30,Albie Haysom,München,Webcam,Zubehör,7,789.17,Banküberweisung,1,Nein,5524.19,OK
960,2026-05-21 4:06:51,Edik Rotchell,Frankfurt,Webcam,Zubehör,8,931.57,PayPal,5,Nein,7452.56,OK
961,2025-09-11 13:13:10,Bambie Pepall,München,Monitor,Zubehör,9,87.9,Kreditkarte,5,Nein,791.1,OK
962,2026-03-09 10:41:32,Paulette Meran,Leipzig,Tastatur,Zubehör,1,570.69,Kreditkarte,1,Nein,570.69,OK
963,2025-09-01 12:04:42,Karim McCrone,Hamburg,Laptop,Electronics,4,1084.26,Banküberweisung,3,Nein,4337.04,OK
964,2025-08-25 5:03:01,Andree Trunks,Berlin,Laptop,Zubehör,5,97.13,Banküberweisung,1,Nein,485.65,OK
965,2026-01-22 9:39:48,Arluene Trevers,Frankfurt,Monitor,Electronics,9,1075.38,Kreditkarte,4,Nein,9678.42,OK
966,2026-05-07 22:28:42,Cindie Mockler,Stuttgart,Maus,Electronics,4,617.93,Barzahlung,4,Ja,2471.72,OK
967,2025-07-17 2:08:10,Livia Conklin,Köln,Webcam,Electronics,7,1065.39,Barzahlung,3,Nein,7457.73,OK
968,2026-01-04 22:45:07,Jeanine McCloch,Düsseldorf,Maus,Zubehör,5,744.29,Kreditkarte,4,Nein,3721.45,OK
969,2025-12-02 6:26:38,Yuri Geydon,Stuttgart,Tastatur,Zubehör,8,416.08,Banküberweisung,3,Ja,3328.64,OK
970,2025-11-14 17:41:51,Sharron Kenninghan,Berlin,Smartphone,Zubehör,10,180.19,Kreditkarte,2,Nein,1801.9,OK
971,2026-04-04 10:33:55,Stefanie Harnett,Düsseldorf,Maus,Electronics,5,595.91,Barzahlung,5,Nein,2979.55,OK
972,2025-12-08 10:40:23,Maddy Adshad,Frankfurt,USB-Hub,Electronics,5,612.62,Barzahlung,3,Ja,3063.1,OK
973,2025-09-10 14:05:19,Alessandra Daspar,Stuttgart,Smartphone,Electronics,7,362.28,PayPal,2,Ja,2535.96,OK
974,2026-05-09 3:15:55,Hanson Gertray,Köln,Smartphone,Zubehör,8,469.77,Banküberweisung,1,Nein,3758.16,OK
975,2025-09-10 13:31:56,Derby De la Yglesia,Leipzig,Kopfhörer,Electronics,3,452.43,Banküberweisung,3,Nein,1357.29,OK
976,2025-06-30 7:17:29,Jud Sinton,Berlin,Smartphone,Electronics,6,583.87,PayPal,5,Nein,3503.22,OK
977,2025-07-14 16:19:35,Maitilde Briggs,Stuttgart,Tastatur,Electronics,2,923.01,Banküberweisung,1,Nein,1846.02,OK
978,2025-12-08 13:49:48,Elias Colecrough,Stuttgart,Maus,Zubehör,4,451.09,Banküberweisung,5,Nein,1804.36,OK
979,2026-04-07 20:09:17,Eachelle Laurand,Düsseldorf,Tastatur,Zubehör,6,338.08,Banküberweisung,1,Nein,2028.48,OK
980,2026-01-10 7:00:38,Gallagher Jearum,Köln,Maus,Electronics,5,1032.77,Kreditkarte,3,Nein,5163.85,OK
981,2025-10-16 14:54:00,Van Telezhkin,Düsseldorf,USB-Hub,Electronics,6,1113.35,Barzahlung,4,Nein,6680.1,OK
982,2026-03-13 11:14:47,Cale Forde,München,USB-Hub,Electronics,7,240.86,Kreditkarte,1,Nein,1686.02,OK
983,2025-10-04 17:06:10,Thorsten Dahlback,Leipzig,Kopfhörer,Electronics,10,715.01,Kreditkarte,5,Nein,7150.1,OK
984,2026-03-06 1:10:07,Ezechiel Gallihawk,Düsseldorf,Maus,Zubehör,10,1077.19,PayPal,1,Ja,10771.9,OK
985,2025-09-07 10:14:15,Nancy Phippin,München,USB-Hub,Electronics,8,407.56,Barzahlung,1,Nein,3260.48,OK
986,2025-12-08 8:53:33,Hersch Novic,München,Laptop,Electronics,5,88.95,Banküberweisung,2,Ja,444.75,OK
987,2026-03-04 4:09:04,Tierney Schohier,Hamburg,USB-Hub,Zubehör,6,916.66,PayPal,1,Nein,5499.96,OK
988,2026-01-23 2:17:56,Liane Grinvalds,Köln,Maus,Electronics,3,16.18,PayPal,4,Nein,48.54,OK
989,2025-10-14 3:53:57,Anissa Tuppeny,Frankfurt,Laptop,Zubehör,4,424.72,Banküberweisung,3,Nein,1698.88,OK
990,2026-01-27 4:28:18,Teressa Blaisdale,Berlin,USB-Hub,Electronics,10,738.67,PayPal,3,Nein,7386.7,OK
991,2025-11-02 12:56:28,Harrietta Dickerline,Düsseldorf,Laptop,Zubehör,2,725.04,Kreditkarte,1,Nein,1450.08,OK
992,2025-11-02 11:33:40,Benoit Waterland,Leipzig,Monitor,Electronics,6,437.59,PayPal,3,Nein,2625.54,OK
993,2025-07-12 21:55:46,Ethelda Doohan,Hamburg,Webcam,Electronics,7,613.15,Barzahlung,3,Nein,4292.05,OK
994,2025-10-22 18:51:12,Thoma Gowing,Leipzig,Webcam,Electronics,1,718.36,Kreditkarte,5,Nein,718.36,OK
995,2026-04-06 23:09:34,Ermina di Rocca,Leipzig,Tastatur,Electronics,8,641.29,Kreditkarte,3,Nein,5130.32,OK
996,2026-03-14 14:16:33,Roby Sustins,Hamburg,Laptop,Electronics,5,182.4,Banküberweisung,2,Ja,912,OK
997,2025-08-28 12:00:57,Micheline Van Bruggen,Frankfurt,Maus,Zubehör,6,244.64,Kreditkarte,1,Ja,1467.84,OK
998,2025-06-24 20:09:01,Harriott Kerins,Düsseldorf,Tastatur,Zubehör,10,102.25,PayPal,5,Nein,1022.5,OK
999,2025-08-17 0:41:32,Nettie Teligin,München,Kopfhörer,Zubehör,9,1129.29,Banküberweisung,3,Nein,10163.61,OK
1000,2025-09-17 10:40:37,Daniela Lampaert,München,Kopfhörer,Zubehör,6,233.79,PayPal,2,Nein,1402.74,OK
